age,gender,parent_income,num_siblings,family_support,commute_time_min,part_time_job,previous_gpa,num_failed_courses,high_school_grade,math_background_score,language_background_score,science_background_score,prior_semester_credits,study_hours_last_semester,past_attendance_rate,academic_warnings_count,lecture_attendance_rate,assignment_submission_rate,quiz_avg_score,midterm_score,lab_participation_rate,online_portal_usage_minutes,group_project_activity,library_visits_per_month,discussion_forum_posts,lateness_count,stress_level,sleep_hours,motivation_level,study_time_per_week,concentration_level,exam_anxiety_level,course_difficulty_rating,teacher_experience_years,class_size,num_prerequisites,course_type,final_score,final_grade,pass_fail
18.0,Male,7804.0,4.0,,54.0,No,1.53,3.0,82.7,83.0,96.0,24.0,19.0,74.0,79.0,3.0,68.0,51.0,74.0,76.0,10.0,716.0,89.0,4.0,32.0,0.0,6.0,10.0,7.0,17.0,0.0,0.0,4.0,38.0,130.0,3.0,Mandatory,68.9,C,Pass
22.0,Female,25615.0,2.0,1.0,78.0,Yes,3.77,2.0,65.7,55.0,51.0,74.0,20.0,65.0,57.0,0.0,88.0,76.0,48.0,24.0,1.0,1302.0,19.0,10.0,30.0,2.0,6.0,6.6,9.0,35.0,8.0,2.0,5.0,3.0,193.0,0.0,Elective,57.4,C,Pass
29.0,Female,22907.0,1.0,2.0,111.0,No,1.08,0.0,62.9,61.0,49.0,24.0,12.0,194.0,73.0,0.0,65.0,82.0,13.0,28.0,14.0,1166.0,61.0,7.0,2.0,12.0,3.0,6.7,4.0,18.0,3.0,0.0,2.0,12.0,178.0,3.0,Mandatory,64.4,C,Pass
18.0,Female,22197.0,,4.0,88.0,Yes,2.21,3.0,50.3,4.0,58.0,26.0,16.0,131.0,61.0,3.0,99.0,76.0,42.0,12.0,10.0,1275.0,54.0,11.0,27.0,11.0,3.0,9.9,9.0,26.0,4.0,2.0,5.0,13.0,183.0,1.0,,58.9,C,Pass
27.0,Male,14392.0,3.0,5.0,3.0,Yes,1.63,4.0,92.2,12.0,52.0,40.0,20.0,64.0,91.0,1.0,53.0,61.0,57.0,20.0,10.0,1759.0,58.0,10.0,39.0,5.0,2.0,5.0,3.0,15.0,7.0,2.0,5.0,11.0,38.0,0.0,Elective,48.3,C,Fail
28.0,Male,12448.0,1.0,3.0,89.0,Yes,3.32,2.0,63.6,65.0,46.0,1.0,12.0,48.0,71.0,3.0,55.0,75.0,86.0,75.0,49.0,172.0,40.0,0.0,30.0,0.0,2.0,4.6,10.0,24.0,5.0,9.0,3.0,20.0,115.0,1.0,Elective,76.0,B,Pass
25.0,Female,22029.0,1.0,0.0,22.0,Yes,3.59,0.0,65.4,28.0,27.0,35.0,17.0,162.0,82.0,3.0,94.0,62.0,20.0,38.0,33.0,118.0,79.0,8.0,38.0,5.0,2.0,,10.0,2.0,6.0,1.0,,34.0,107.0,3.0,Elective,61.8,D,Pass
25.0,Female,29635.0,3.0,,100.0,,1.74,3.0,99.7,70.0,21.0,41.0,12.0,,60.0,1.0,58.0,59.0,60.0,19.0,29.0,15.0,43.0,13.0,33.0,9.0,1.0,8.7,,30.0,1.0,5.0,1.0,30.0,47.0,2.0,Mandatory,49.5,C,Fail
18.0,Female,29097.0,3.0,0.0,48.0,Yes,2.77,2.0,73.9,,23.0,71.0,20.0,104.0,77.0,2.0,92.0,88.0,66.0,76.0,12.0,449.0,64.0,19.0,32.0,6.0,0.0,5.4,8.0,8.0,5.0,6.0,5.0,12.0,114.0,0.0,,70.8,C,Pass
26.0,Male,5417.0,3.0,0.0,105.0,Yes,3.53,0.0,76.8,26.0,20.0,3.0,14.0,143.0,90.0,2.0,68.0,74.0,15.0,33.0,55.0,544.0,9.0,9.0,3.0,5.0,1.0,4.7,0.0,38.0,0.0,5.0,5.0,16.0,157.0,3.0,Mandatory,52.1,D,Pass
,Male,18395.0,2.0,1.0,3.0,Yes,2.8,2.0,52.9,23.0,99.0,83.0,17.0,77.0,86.0,1.0,74.0,66.0,36.0,80.0,84.0,758.0,66.0,8.0,40.0,7.0,6.0,7.8,3.0,10.0,2.0,7.0,3.0,33.0,166.0,2.0,Elective,71.8,C,Pass
29.0,Female,24993.0,3.0,1.0,0.0,No,2.8,2.0,75.4,55.0,69.0,84.0,15.0,78.0,92.0,3.0,79.0,51.0,80.0,,,756.0,30.0,18.0,13.0,3.0,7.0,,5.0,10.0,2.0,1.0,1.0,34.0,149.0,4.0,Mandatory,72.2,C,Pass
26.0,Female,29842.0,2.0,4.0,64.0,No,2.24,4.0,71.3,36.0,76.0,81.0,12.0,,87.0,3.0,61.0,51.0,85.0,47.0,90.0,1656.0,13.0,11.0,26.0,13.0,0.0,9.7,6.0,5.0,5.0,10.0,1.0,36.0,155.0,0.0,Mandatory,58.2,C,Pass
18.0,Male,21529.0,2.0,1.0,38.0,No,2.96,1.0,93.5,21.0,38.0,33.0,12.0,134.0,66.0,3.0,69.0,92.0,70.0,44.0,8.0,301.0,13.0,17.0,16.0,14.0,1.0,4.1,,11.0,1.0,10.0,1.0,17.0,194.0,1.0,Mandatory,75.9,B,Pass
29.0,Male,19258.0,2.0,4.0,2.0,No,3.88,3.0,76.1,89.0,52.0,16.0,13.0,120.0,64.0,3.0,92.0,79.0,19.0,46.0,85.0,1967.0,62.0,17.0,5.0,2.0,5.0,5.9,2.0,19.0,1.0,2.0,1.0,36.0,44.0,2.0,Mandatory,63.1,D,Pass
27.0,Female,29009.0,3.0,4.0,,Yes,1.9,1.0,93.5,94.0,19.0,76.0,,189.0,71.0,1.0,67.0,91.0,34.0,97.0,2.0,971.0,87.0,16.0,,6.0,8.0,6.3,9.0,31.0,1.0,3.0,2.0,19.0,138.0,3.0,Elective,82.6,B,Pass
26.0,Male,9303.0,1.0,0.0,56.0,No,1.6,4.0,87.7,88.0,8.0,73.0,19.0,72.0,71.0,3.0,68.0,65.0,28.0,57.0,3.0,1552.0,21.0,11.0,19.0,5.0,1.0,3.9,8.0,36.0,9.0,5.0,4.0,4.0,77.0,1.0,Elective,65.2,C,Pass
21.0,Female,19267.0,5.0,0.0,58.0,Yes,3.87,4.0,50.6,66.0,90.0,46.0,13.0,94.0,54.0,0.0,65.0,63.0,94.0,66.0,20.0,1749.0,97.0,3.0,12.0,9.0,6.0,7.1,1.0,12.0,4.0,9.0,5.0,22.0,84.0,4.0,Mandatory,72.1,,Pass
26.0,Female,6650.0,5.0,1.0,111.0,Yes,1.18,3.0,98.7,,,50.0,18.0,46.0,81.0,1.0,65.0,90.0,1.0,12.0,62.0,1854.0,89.0,9.0,45.0,14.0,7.0,7.6,0.0,3.0,4.0,2.0,2.0,13.0,54.0,1.0,Mandatory,51.6,C,Pass
24.0,Male,14177.0,1.0,1.0,78.0,Yes,3.52,2.0,53.7,83.0,61.0,53.0,18.0,94.0,75.0,3.0,88.0,52.0,43.0,54.0,27.0,639.0,,7.0,13.0,8.0,6.0,8.7,3.0,7.0,2.0,7.0,4.0,37.0,171.0,4.0,Mandatory,60.4,C,Pass
28.0,Female,15747.0,3.0,4.0,118.0,Yes,3.73,2.0,51.7,73.0,87.0,87.0,16.0,40.0,89.0,1.0,57.0,83.0,88.0,19.0,72.0,1226.0,44.0,8.0,9.0,2.0,4.0,9.9,0.0,13.0,3.0,3.0,5.0,18.0,131.0,1.0,Elective,71.7,C,Pass
23.0,,26094.0,1.0,2.0,106.0,No,1.66,0.0,65.5,81.0,35.0,5.0,20.0,118.0,,2.0,99.0,64.0,7.0,15.0,68.0,1265.0,0.0,12.0,12.0,3.0,7.0,5.4,0.0,28.0,2.0,5.0,1.0,19.0,110.0,0.0,Elective,56.5,D,Pass
22.0,Female,25181.0,3.0,0.0,117.0,No,2.28,,71.2,96.0,41.0,29.0,13.0,190.0,70.0,0.0,94.0,72.0,56.0,59.0,77.0,12.0,78.0,8.0,41.0,11.0,9.0,9.3,0.0,3.0,6.0,5.0,4.0,39.0,69.0,3.0,Elective,74.2,C,Pass
28.0,Female,23823.0,2.0,3.0,17.0,Yes,1.37,2.0,61.2,94.0,10.0,,,104.0,93.0,0.0,77.0,52.0,93.0,,39.0,889.0,17.0,4.0,40.0,13.0,8.0,9.5,1.0,12.0,7.0,8.0,1.0,4.0,78.0,1.0,Mandatory,80.7,B,Pass
26.0,Female,16182.0,4.0,2.0,20.0,No,2.1,0.0,74.9,45.0,97.0,39.0,18.0,25.0,58.0,0.0,94.0,86.0,54.0,28.0,89.0,184.0,92.0,13.0,22.0,,10.0,6.9,4.0,26.0,10.0,2.0,3.0,28.0,36.0,1.0,Mandatory,76.4,,Pass
19.0,Female,9008.0,0.0,0.0,55.0,No,2.37,1.0,98.4,27.0,14.0,10.0,18.0,54.0,59.0,3.0,85.0,85.0,46.0,5.0,,1518.0,71.0,19.0,45.0,5.0,4.0,8.1,0.0,27.0,0.0,1.0,4.0,7.0,53.0,2.0,Mandatory,62.8,D,Pass
28.0,Female,15276.0,5.0,0.0,51.0,No,2.53,4.0,77.8,10.0,19.0,96.0,13.0,86.0,74.0,3.0,72.0,83.0,60.0,4.0,12.0,402.0,69.0,15.0,15.0,9.0,4.0,3.2,1.0,30.0,4.0,4.0,5.0,14.0,164.0,4.0,Elective,62.2,C,Pass
29.0,Male,11771.0,3.0,1.0,7.0,No,1.37,4.0,55.6,68.0,14.0,96.0,19.0,139.0,57.0,3.0,92.0,61.0,57.0,6.0,77.0,82.0,37.0,11.0,16.0,0.0,2.0,6.7,0.0,28.0,8.0,4.0,3.0,21.0,,1.0,Mandatory,55.2,C,Pass
19.0,Male,13963.0,2.0,3.0,24.0,Yes,2.21,2.0,95.6,83.0,50.0,52.0,15.0,21.0,74.0,0.0,50.0,97.0,18.0,68.0,60.0,1491.0,99.0,6.0,19.0,6.0,3.0,7.6,8.0,,9.0,1.0,4.0,9.0,194.0,1.0,Mandatory,58.6,C,Pass
28.0,Female,26928.0,4.0,5.0,31.0,No,2.88,0.0,55.5,19.0,37.0,60.0,14.0,96.0,68.0,1.0,64.0,67.0,42.0,65.0,91.0,1359.0,8.0,6.0,24.0,1.0,1.0,9.7,7.0,13.0,0.0,5.0,3.0,25.0,39.0,2.0,Elective,69.7,C,Pass
29.0,Male,,2.0,3.0,119.0,No,2.5,2.0,72.9,32.0,13.0,,13.0,131.0,89.0,0.0,80.0,50.0,67.0,29.0,66.0,1104.0,4.0,,47.0,10.0,0.0,5.3,7.0,21.0,8.0,5.0,5.0,18.0,160.0,0.0,Elective,59.3,D,Pass
26.0,Female,16849.0,0.0,0.0,69.0,No,3.52,3.0,73.1,22.0,58.0,5.0,14.0,13.0,51.0,0.0,89.0,86.0,8.0,28.0,10.0,1132.0,13.0,17.0,15.0,12.0,1.0,5.9,1.0,34.0,10.0,8.0,3.0,25.0,66.0,2.0,Elective,59.2,C,Pass
29.0,Female,28082.0,5.0,5.0,113.0,No,3.85,0.0,86.4,,50.0,50.0,16.0,181.0,62.0,2.0,92.0,93.0,33.0,69.0,80.0,1216.0,12.0,8.0,37.0,10.0,6.0,3.1,5.0,37.0,5.0,5.0,3.0,13.0,88.0,4.0,Elective,76.4,C,Pass
20.0,Male,5487.0,1.0,5.0,39.0,No,3.45,1.0,84.0,71.0,3.0,53.0,20.0,159.0,65.0,0.0,94.0,87.0,94.0,37.0,1.0,1724.0,74.0,19.0,32.0,0.0,6.0,9.1,7.0,34.0,5.0,0.0,2.0,7.0,79.0,4.0,Mandatory,75.1,C,Pass
25.0,Female,29427.0,1.0,4.0,,Yes,1.14,1.0,80.8,59.0,56.0,86.0,18.0,158.0,61.0,0.0,58.0,53.0,1.0,94.0,32.0,269.0,80.0,2.0,2.0,14.0,1.0,5.2,4.0,1.0,10.0,2.0,1.0,10.0,187.0,1.0,Mandatory,61.9,D,Pass
28.0,Female,28605.0,2.0,,112.0,No,1.64,2.0,81.8,30.0,59.0,1.0,14.0,174.0,66.0,1.0,72.0,75.0,45.0,74.0,22.0,1953.0,60.0,7.0,0.0,0.0,3.0,4.7,5.0,3.0,2.0,3.0,,7.0,28.0,2.0,Elective,68.9,C,Pass
26.0,Male,12038.0,0.0,2.0,28.0,Yes,1.26,0.0,88.0,72.0,3.0,7.0,20.0,,71.0,1.0,57.0,79.0,51.0,2.0,13.0,45.0,29.0,7.0,6.0,9.0,0.0,3.5,5.0,24.0,8.0,9.0,3.0,23.0,76.0,0.0,Mandatory,57.4,C,Pass
25.0,Male,9537.0,2.0,4.0,68.0,No,2.3,3.0,58.6,73.0,65.0,20.0,18.0,105.0,89.0,0.0,84.0,85.0,89.0,90.0,27.0,860.0,12.0,14.0,49.0,10.0,5.0,9.0,2.0,29.0,0.0,6.0,1.0,1.0,154.0,2.0,Mandatory,81.7,B,Pass
21.0,Male,4390.0,1.0,1.0,34.0,Yes,3.17,4.0,98.8,56.0,62.0,81.0,16.0,133.0,90.0,0.0,64.0,68.0,80.0,39.0,48.0,1877.0,39.0,12.0,47.0,8.0,2.0,7.0,9.0,24.0,0.0,8.0,4.0,36.0,99.0,2.0,Elective,62.0,C,Pass
29.0,Male,6030.0,2.0,0.0,82.0,No,1.1,0.0,77.3,49.0,64.0,93.0,17.0,197.0,57.0,1.0,63.0,58.0,26.0,71.0,57.0,1760.0,61.0,12.0,24.0,0.0,1.0,6.4,4.0,7.0,4.0,2.0,1.0,27.0,155.0,1.0,Elective,62.3,D,Pass
18.0,Male,9492.0,4.0,0.0,102.0,No,1.8,3.0,,41.0,38.0,71.0,15.0,18.0,53.0,2.0,65.0,80.0,61.0,84.0,0.0,712.0,93.0,2.0,43.0,4.0,10.0,3.8,9.0,3.0,,10.0,4.0,21.0,105.0,0.0,Elective,72.4,C,Pass
21.0,Male,5438.0,0.0,2.0,75.0,Yes,,2.0,78.9,23.0,91.0,32.0,20.0,28.0,97.0,3.0,71.0,63.0,53.0,80.0,60.0,426.0,23.0,17.0,46.0,14.0,4.0,8.9,10.0,23.0,1.0,3.0,2.0,25.0,43.0,4.0,Mandatory,76.5,C,Pass
26.0,Female,4383.0,1.0,2.0,32.0,Yes,2.23,1.0,93.8,35.0,1.0,86.0,20.0,53.0,88.0,0.0,92.0,66.0,,77.0,84.0,1135.0,46.0,9.0,7.0,3.0,8.0,9.6,7.0,5.0,10.0,3.0,5.0,29.0,173.0,4.0,Mandatory,84.7,C,Pass
19.0,Male,5367.0,5.0,5.0,98.0,Yes,3.78,4.0,79.4,69.0,7.0,54.0,15.0,88.0,87.0,0.0,58.0,79.0,24.0,85.0,22.0,1027.0,81.0,0.0,12.0,1.0,10.0,4.6,0.0,0.0,5.0,6.0,2.0,12.0,57.0,2.0,Mandatory,65.3,C,Pass
20.0,Male,8167.0,5.0,1.0,105.0,No,2.24,1.0,54.8,89.0,17.0,57.0,15.0,55.0,98.0,2.0,58.0,55.0,10.0,59.0,61.0,1840.0,13.0,15.0,18.0,10.0,2.0,8.3,4.0,5.0,10.0,7.0,4.0,17.0,196.0,0.0,Mandatory,56.8,C,Pass
27.0,Female,15172.0,2.0,1.0,101.0,,2.9,3.0,93.7,51.0,82.0,17.0,20.0,146.0,59.0,3.0,80.0,66.0,59.0,10.0,21.0,907.0,62.0,6.0,43.0,0.0,2.0,9.0,1.0,21.0,5.0,2.0,2.0,5.0,196.0,0.0,Elective,61.1,D,Pass
,Female,3465.0,0.0,5.0,111.0,No,2.16,4.0,55.1,17.0,66.0,69.0,14.0,173.0,73.0,,91.0,84.0,34.0,25.0,93.0,535.0,84.0,0.0,30.0,11.0,3.0,,6.0,36.0,5.0,0.0,3.0,25.0,138.0,4.0,Elective,56.6,C,Pass
23.0,Male,20535.0,2.0,5.0,45.0,Yes,3.19,3.0,,,46.0,26.0,15.0,158.0,92.0,1.0,73.0,97.0,35.0,53.0,69.0,257.0,21.0,13.0,24.0,4.0,10.0,8.5,5.0,24.0,1.0,1.0,3.0,8.0,171.0,4.0,Mandatory,79.2,B,Pass
25.0,Female,5483.0,1.0,3.0,71.0,Yes,3.23,1.0,60.1,73.0,72.0,26.0,14.0,88.0,57.0,1.0,62.0,71.0,16.0,78.0,,803.0,40.0,5.0,14.0,3.0,1.0,3.5,8.0,16.0,6.0,9.0,3.0,27.0,40.0,,,64.7,D,Pass
24.0,Female,18957.0,0.0,4.0,101.0,Yes,1.41,0.0,56.0,12.0,28.0,71.0,15.0,136.0,56.0,0.0,77.0,70.0,22.0,38.0,89.0,606.0,15.0,1.0,6.0,12.0,3.0,7.6,1.0,26.0,4.0,6.0,,16.0,109.0,3.0,Mandatory,68.9,C,Pass
22.0,Female,2774.0,1.0,0.0,30.0,Yes,2.96,1.0,56.1,47.0,88.0,,19.0,167.0,52.0,3.0,81.0,68.0,46.0,45.0,86.0,734.0,36.0,10.0,30.0,12.0,0.0,4.8,0.0,18.0,4.0,10.0,3.0,12.0,172.0,4.0,Elective,67.7,C,Pass
26.0,Female,29941.0,4.0,,74.0,Yes,2.16,2.0,93.3,,29.0,1.0,13.0,184.0,94.0,1.0,93.0,60.0,13.0,83.0,39.0,766.0,59.0,11.0,27.0,3.0,8.0,9.1,0.0,13.0,0.0,7.0,4.0,14.0,167.0,1.0,Elective,73.2,C,Pass
21.0,,25414.0,4.0,1.0,67.0,No,3.58,2.0,67.3,2.0,44.0,35.0,12.0,92.0,72.0,2.0,80.0,65.0,89.0,44.0,48.0,248.0,21.0,1.0,30.0,13.0,8.0,9.3,0.0,17.0,3.0,7.0,1.0,36.0,61.0,1.0,Mandatory,76.2,C,Pass
23.0,Female,22722.0,5.0,2.0,39.0,Yes,1.47,3.0,67.6,22.0,95.0,87.0,18.0,29.0,68.0,2.0,85.0,89.0,75.0,,1.0,456.0,25.0,11.0,16.0,12.0,2.0,6.8,5.0,21.0,7.0,8.0,3.0,6.0,94.0,3.0,Elective,81.4,B,Pass
19.0,Female,16677.0,3.0,3.0,,No,3.69,2.0,84.3,89.0,96.0,62.0,12.0,129.0,73.0,3.0,59.0,,29.0,32.0,51.0,767.0,73.0,16.0,19.0,1.0,10.0,,1.0,2.0,8.0,3.0,4.0,35.0,145.0,4.0,Mandatory,53.0,D,Pass
19.0,Male,26405.0,0.0,2.0,41.0,Yes,2.53,0.0,91.6,22.0,58.0,4.0,16.0,58.0,53.0,3.0,76.0,56.0,52.0,15.0,69.0,1697.0,71.0,,11.0,4.0,,5.8,10.0,31.0,0.0,7.0,3.0,39.0,139.0,0.0,Elective,52.9,C,Pass
19.0,Female,5930.0,4.0,5.0,85.0,Yes,1.77,0.0,91.0,,74.0,46.0,19.0,40.0,60.0,2.0,95.0,54.0,21.0,92.0,79.0,794.0,54.0,12.0,20.0,2.0,7.0,7.1,2.0,,0.0,2.0,5.0,8.0,,3.0,Elective,77.4,C,Pass
27.0,Male,29256.0,3.0,4.0,43.0,Yes,2.0,4.0,82.4,52.0,49.0,89.0,20.0,58.0,50.0,3.0,59.0,93.0,26.0,80.0,11.0,686.0,63.0,,5.0,6.0,9.0,4.5,7.0,36.0,0.0,2.0,2.0,5.0,40.0,0.0,Elective,70.3,C,Pass
24.0,Female,23344.0,5.0,2.0,16.0,No,1.02,2.0,85.9,29.0,58.0,24.0,12.0,20.0,59.0,0.0,99.0,71.0,,65.0,18.0,1193.0,24.0,0.0,20.0,6.0,2.0,8.4,0.0,1.0,5.0,5.0,2.0,,146.0,3.0,Elective,77.8,C,Pass
19.0,Female,4220.0,0.0,0.0,19.0,No,3.85,3.0,80.8,98.0,54.0,66.0,16.0,18.0,71.0,1.0,50.0,99.0,72.0,60.0,52.0,609.0,87.0,16.0,19.0,,7.0,8.5,0.0,39.0,6.0,8.0,4.0,26.0,75.0,1.0,Elective,68.9,C,Pass
29.0,Male,3439.0,1.0,4.0,106.0,Yes,1.67,1.0,91.6,14.0,56.0,66.0,15.0,132.0,66.0,0.0,88.0,66.0,4.0,29.0,3.0,1789.0,65.0,14.0,23.0,11.0,5.0,5.3,,1.0,7.0,0.0,1.0,34.0,114.0,0.0,Mandatory,59.5,D,
19.0,Female,24630.0,2.0,2.0,115.0,Yes,3.73,0.0,67.2,18.0,37.0,81.0,19.0,44.0,92.0,,53.0,68.0,91.0,92.0,41.0,655.0,41.0,19.0,20.0,12.0,5.0,7.4,4.0,37.0,8.0,2.0,1.0,37.0,142.0,4.0,Elective,77.0,C,Pass
26.0,Female,9424.0,2.0,3.0,75.0,No,3.56,4.0,61.9,92.0,94.0,12.0,,152.0,59.0,0.0,88.0,53.0,71.0,39.0,45.0,1400.0,45.0,12.0,44.0,11.0,7.0,5.9,9.0,37.0,10.0,10.0,3.0,4.0,,,Elective,68.0,C,Pass
24.0,Male,10905.0,1.0,0.0,52.0,No,2.05,3.0,59.8,29.0,2.0,84.0,18.0,133.0,77.0,3.0,89.0,73.0,91.0,69.0,63.0,285.0,89.0,14.0,8.0,,5.0,3.9,1.0,29.0,6.0,1.0,5.0,16.0,65.0,2.0,Mandatory,82.8,B,Pass
28.0,Female,8700.0,4.0,0.0,43.0,Yes,1.63,0.0,80.2,46.0,11.0,25.0,13.0,18.0,64.0,2.0,87.0,73.0,86.0,65.0,38.0,1850.0,54.0,3.0,38.0,4.0,1.0,7.7,1.0,14.0,7.0,8.0,3.0,22.0,88.0,4.0,Mandatory,88.8,C,Pass
20.0,Female,27151.0,2.0,1.0,16.0,Yes,2.28,0.0,61.9,98.0,26.0,80.0,13.0,13.0,87.0,3.0,98.0,94.0,19.0,79.0,1.0,98.0,52.0,5.0,17.0,14.0,5.0,7.5,8.0,19.0,4.0,8.0,4.0,18.0,37.0,4.0,Elective,74.3,C,Pass
20.0,Male,24723.0,1.0,1.0,115.0,Yes,3.8,3.0,56.5,27.0,76.0,6.0,,92.0,74.0,0.0,60.0,84.0,93.0,,38.0,,78.0,1.0,29.0,2.0,6.0,6.3,6.0,35.0,7.0,3.0,1.0,35.0,32.0,1.0,Elective,62.7,,Pass
24.0,Male,23468.0,3.0,3.0,26.0,No,3.57,4.0,98.2,62.0,71.0,27.0,20.0,122.0,89.0,1.0,92.0,92.0,45.0,40.0,32.0,1868.0,,17.0,12.0,0.0,0.0,8.9,10.0,18.0,8.0,1.0,1.0,14.0,80.0,2.0,Mandatory,71.4,C,Pass
22.0,Female,7510.0,3.0,5.0,22.0,Yes,2.47,0.0,68.9,50.0,,72.0,16.0,62.0,52.0,3.0,76.0,84.0,42.0,35.0,91.0,652.0,44.0,10.0,20.0,14.0,1.0,4.5,0.0,19.0,8.0,1.0,1.0,,186.0,2.0,Mandatory,56.6,C,Pass
27.0,Male,13173.0,1.0,1.0,117.0,No,2.64,3.0,94.7,75.0,9.0,30.0,17.0,,55.0,1.0,86.0,58.0,82.0,,73.0,791.0,24.0,0.0,40.0,13.0,8.0,9.9,3.0,10.0,1.0,1.0,2.0,20.0,123.0,2.0,Mandatory,71.7,C,Pass
23.0,Female,18453.0,,2.0,57.0,Yes,2.23,3.0,85.2,50.0,16.0,26.0,19.0,69.0,80.0,2.0,99.0,71.0,48.0,10.0,35.0,361.0,57.0,2.0,32.0,0.0,4.0,8.5,2.0,39.0,5.0,9.0,4.0,38.0,159.0,0.0,Mandatory,72.1,C,Pass
29.0,Female,13956.0,4.0,5.0,68.0,Yes,3.83,,67.4,58.0,12.0,17.0,15.0,42.0,51.0,1.0,67.0,81.0,67.0,4.0,74.0,1964.0,85.0,17.0,8.0,7.0,2.0,7.0,7.0,1.0,9.0,9.0,1.0,27.0,189.0,4.0,Mandatory,57.0,C,Pass
25.0,Male,,4.0,1.0,112.0,Yes,3.97,0.0,57.1,57.0,6.0,70.0,18.0,32.0,91.0,1.0,91.0,75.0,20.0,1.0,11.0,983.0,18.0,3.0,30.0,9.0,7.0,8.2,6.0,30.0,5.0,10.0,4.0,30.0,144.0,0.0,Mandatory,43.1,F,Fail
26.0,Male,16582.0,1.0,0.0,55.0,No,1.87,2.0,92.1,42.0,5.0,53.0,12.0,31.0,72.0,0.0,61.0,77.0,96.0,43.0,51.0,264.0,69.0,18.0,35.0,5.0,1.0,3.3,7.0,32.0,3.0,0.0,2.0,36.0,160.0,4.0,Elective,,C,Pass
18.0,Male,28952.0,2.0,3.0,91.0,Yes,3.85,3.0,94.6,27.0,97.0,86.0,13.0,154.0,68.0,0.0,71.0,71.0,73.0,87.0,15.0,991.0,,,14.0,14.0,4.0,7.0,5.0,5.0,8.0,2.0,2.0,2.0,127.0,1.0,Elective,,B,Pass
20.0,Male,28781.0,5.0,2.0,100.0,No,3.85,3.0,59.1,42.0,50.0,36.0,13.0,172.0,,2.0,66.0,99.0,,59.0,54.0,791.0,92.0,19.0,39.0,8.0,5.0,7.9,3.0,,0.0,3.0,4.0,33.0,41.0,4.0,Elective,75.8,C,Pass
28.0,Female,27493.0,4.0,0.0,93.0,No,2.42,0.0,81.4,81.0,28.0,4.0,19.0,91.0,52.0,2.0,80.0,68.0,77.0,91.0,37.0,,46.0,19.0,6.0,0.0,10.0,4.1,5.0,33.0,4.0,0.0,2.0,31.0,87.0,4.0,Elective,79.9,C,
24.0,Male,12937.0,4.0,0.0,44.0,No,2.24,4.0,78.1,52.0,97.0,53.0,12.0,83.0,65.0,1.0,65.0,59.0,47.0,37.0,7.0,612.0,95.0,7.0,41.0,4.0,9.0,5.6,0.0,16.0,5.0,2.0,4.0,13.0,87.0,3.0,Mandatory,62.1,C,Pass
23.0,Male,10934.0,3.0,4.0,28.0,No,3.61,4.0,96.4,28.0,36.0,0.0,15.0,191.0,71.0,1.0,63.0,83.0,34.0,28.0,28.0,1989.0,91.0,1.0,46.0,6.0,,4.4,2.0,0.0,0.0,6.0,5.0,23.0,36.0,2.0,Elective,,D,Pass
24.0,Female,8728.0,3.0,1.0,13.0,No,3.83,0.0,82.4,47.0,15.0,9.0,18.0,195.0,81.0,0.0,99.0,53.0,59.0,71.0,63.0,1668.0,98.0,2.0,30.0,2.0,6.0,8.7,7.0,16.0,2.0,5.0,5.0,3.0,111.0,2.0,Elective,86.6,C,Pass
25.0,Female,22534.0,3.0,5.0,7.0,Yes,2.21,4.0,63.5,55.0,23.0,10.0,20.0,,50.0,0.0,97.0,53.0,19.0,46.0,39.0,886.0,2.0,19.0,41.0,8.0,0.0,4.4,6.0,25.0,6.0,5.0,5.0,,169.0,3.0,Elective,66.7,C,Pass
23.0,Female,20917.0,5.0,2.0,45.0,Yes,2.48,0.0,85.8,62.0,28.0,55.0,12.0,120.0,99.0,2.0,50.0,74.0,43.0,62.0,71.0,179.0,63.0,11.0,44.0,8.0,8.0,6.5,3.0,37.0,2.0,8.0,3.0,4.0,124.0,4.0,Elective,65.3,C,Pass
20.0,Female,25794.0,4.0,3.0,26.0,No,2.0,2.0,76.4,90.0,73.0,26.0,14.0,74.0,97.0,1.0,56.0,59.0,41.0,67.0,94.0,240.0,53.0,12.0,22.0,9.0,7.0,7.7,0.0,23.0,0.0,9.0,,32.0,,1.0,Mandatory,53.4,D,Pass
19.0,Female,28413.0,4.0,3.0,69.0,Yes,1.63,1.0,67.4,93.0,86.0,78.0,19.0,123.0,71.0,1.0,81.0,95.0,76.0,67.0,83.0,1006.0,54.0,,7.0,12.0,0.0,3.1,,6.0,6.0,10.0,3.0,13.0,66.0,0.0,Elective,92.6,C,Pass
29.0,Female,27952.0,5.0,3.0,6.0,No,3.99,4.0,80.4,66.0,70.0,0.0,12.0,49.0,81.0,0.0,53.0,96.0,16.0,78.0,55.0,1810.0,17.0,19.0,33.0,11.0,1.0,5.0,5.0,37.0,1.0,10.0,5.0,9.0,147.0,0.0,Mandatory,67.9,C,Pass
24.0,Female,26985.0,4.0,4.0,25.0,Yes,1.57,3.0,98.1,43.0,85.0,85.0,17.0,41.0,98.0,0.0,92.0,60.0,27.0,91.0,94.0,1511.0,72.0,10.0,43.0,12.0,7.0,7.7,0.0,8.0,5.0,7.0,5.0,8.0,147.0,0.0,Mandatory,81.7,C,Pass
